start_sample,end_sample,instrument_id,midi_note,measure,beat,note_value
3908062,3911134,43,65,122,0.500000,Dotted Eighth
3914206,3918814,41,65,122,0.750000,Dotted Eighth
3914206,3918814,43,53,122,0.750000,Dotted Eighth
3921886,3923934,41,65,123,0.000000,Sixteenth
3921886,3927005,41,73,123,0.000000,Dotted Eighth
3921886,3927005,43,58,123,0.000000,Dotted Eighth
3921886,3943390,42,61,123,0.000000,Dotted Half
3923934,3925982,41,66,123,0.062500,Sixteenth
3925982,3927518,41,65,123,0.125000,Sixteenth
3927518,3929566,41,66,123,0.187500,Sixteenth
3929566,3932126,41,65,123,0.250000,Triplet
3929566,3934174,41,61,123,0.250000,Dotted Eighth
3929566,3934174,43,46,123,0.250000,Dotted Eighth
3932126,3934174,41,63,123,0.333333,Triplet
3934174,3936222,41,65,123,0.416667,Triplet
3936222,3941342,41,66,123,0.500000,Dotted Eighth
3943390,3946974,42,63,123,0.750000,Eighth
3943390,3947998,41,66,123,0.750000,Dotted Eighth
3943390,3947998,43,39,123,0.750000,Dotted Eighth
3943390,3948510,41,78,123,0.750000,Dotted Eighth
3946974,3950046,42,61,123,0.875000,Eighth
3950046,3952094,41,63,124,0.000000,Sixteenth
3950046,3955165,41,72,124,0.000000,Dotted Eighth
3950046,3955165,43,44,124,0.000000,Dotted Eighth
3950046,3967966,42,60,124,0.000000,Dotted Half
3952094,3954142,41,65,124,0.062500,Sixteenth
3954142,3955678,41,63,124,0.125000,Sixteenth
3955678,3957726,41,65,124,0.187500,Sixteenth
3957726,3960797,41,63,124,0.250000,Triplet
3957726,3962846,41,60,124,0.250000,Dotted Eighth
3957726,3962846,43,56,124,0.250000,Dotted Eighth
3960797,3962846,41,61,124,0.333333,Triplet
3962846,3964382,41,63,124,0.416667,Triplet
3964894,3967454,41,65,124,0.500000,Dotted Eighth
3968478,3971037,42,61,124,0.750000,Eighth
3968478,3972061,41,65,124,0.750000,Dotted Eighth
3968478,3972061,43,49,124,0.750000,Dotted Eighth
3968478,3972574,41,77,124,0.750000,Dotted Eighth
3971037,3974622,42,60,124,0.875000,Eighth
3974622,3976158,41,61,125,0.000000,Sixteenth
3974622,3979742,41,70,125,0.000000,Dotted Eighth
3974622,3979742,42,58,125,0.000000,Dotted Eighth
3974622,3979742,43,54,125,0.000000,Dotted Eighth
3976158,3978206,41,63,125,0.062500,Sixteenth
3978206,3980254,41,61,125,0.125000,Sixteenth
3980254,3982301,41,63,125,0.187500,Sixteenth
3982301,3984350,41,61,125,0.250000,Triplet
3982301,3987422,41,70,125,0.250000,Dotted Eighth
3982301,3987422,42,58,125,0.250000,Dotted Eighth
3982301,3987422,43,42,125,0.250000,Dotted Eighth
3984350,3987422,41,60,125,0.333333,Triplet
3987422,3989982,41,61,125,0.416667,Triplet
3989982,3995102,41,72,125,0.500000,Dotted Eighth
3989982,3995102,42,57,125,0.500000,Dotted Eighth
3989982,3995102,43,41,125,0.500000,Dotted Eighth
3989982,3995614,41,63,125,0.500000,Dotted Eighth
3997662,4003294,41,60,125,0.750000,Dotted Eighth
3997662,4003294,41,69,125,0.750000,Dotted Eighth
3997662,4003294,42,57,125,0.750000,Dotted Eighth
3997662,4003294,43,41,125,0.750000,Dotted Eighth
4003806,4008926,42,58,126,0.000000,Dotted Eighth
4003806,4011485,41,58,126,0.000000,Quarter
4003806,4011485,41,70,126,0.000000,Quarter
4003806,4011485,43,46,126,0.000000,Quarter
4011998,4015582,42,61,126,0.250000,Eighth
4011998,4015582,43,49,126,0.250000,Eighth
4016093,4019166,42,63,126,0.375000,Eighth
4016093,4019166,43,51,126,0.375000,Eighth
4019678,4025310,42,65,126,0.500000,Dotted Eighth
4019678,4025310,43,53,126,0.500000,Dotted Eighth
4027870,4032989,42,61,126,0.750000,Dotted Eighth
4027870,4032989,43,49,126,0.750000,Dotted Eighth
4035550,4040670,43,44,127,0.000000,Dotted Eighth
4035550,4043230,41,73,127,0.000000,Quarter
4035550,4051422,41,65,127,0.000000,Half
4035550,4059102,42,68,127,0.000000,Dotted Half
4043230,4047326,41,72,127,0.250000,Eighth
4043230,4048862,43,56,127,0.250000,Dotted Eighth
4047326,4051422,41,73,127,0.375000,Eighth
4051422,4056542,41,75,127,0.500000,Dotted Eighth
4051422,4059102,41,66,127,0.500000,Quarter
4059614,4064734,43,56,127,0.750000,Dotted Eighth
4059614,4067294,42,75,127,0.750000,Quarter
4067806,4072926,43,44,128,0.000000,Dotted Eighth
4067806,4075486,41,73,128,0.000000,Quarter
4067806,4084190,42,65,128,0.000000,Half
4067806,4091870,41,68,128,0.000000,Dotted Half
4075998,4081630,41,80,128,0.250000,Dotted Eighth
4075998,4081630,43,56,128,0.250000,Dotted Eighth
4084190,4089822,41,78,128,0.500000,Dotted Eighth
4084190,4091870,42,63,128,0.500000,Quarter
4091870,4097502,43,56,128,0.750000,Dotted Eighth
4091870,4099038,41,78,128,0.750000,Quarter
4099038,4102110,43,44,129,0.000000,Dotted Eighth
4099038,4104158,41,73,129,0.000000,Quarter
4099038,4112350,41,65,129,0.000000,Half
4099038,4120542,42,68,129,0.000000,Dotted Half
4104158,4108254,41,72,129,0.250000,Eighth
4104158,4109790,43,56,129,0.250000,Dotted Eighth
4108254,4112862,41,73,129,0.375000,Eighth
4112862,4117982,41,75,129,0.500000,Dotted Eighth
4112862,4120542,41,66,129,0.500000,Quarter
4121054,4126686,43,56,129,0.750000,Dotted Eighth
4121054,4129758,42,75,129,0.750000,Quarter
4129758,4135390,43,44,130,0.000000,Dotted Eighth
4129758,4137950,41,73,130,0.000000,Quarter
4129758,4145629,42,65,130,0.000000,Half
4129758,4153822,41,68,130,0.000000,Dotted Half
4137950,4143070,41,80,130,0.250000,Dotted Eighth
4137950,4143070,43,56,130,0.250000,Dotted Eighth
4145629,4151261,41,78,130,0.500000,Dotted Eighth
4145629,4153822,42,63,130,0.500000,Quarter
4153822,4159454,43,44,130,0.750000,Dotted Eighth
4153822,4162014,41,78,130,0.750000,Quarter
4162014,4167133,43,46,131,0.000000,Dotted Eighth
4162014,4169694,41,70,131,0.000000,Quarter
4162014,4177374,41,65,131,0.000000,Half
4162014,4177374,42,61,131,0.000000,Half
4170206,4173790,41,69,131,0.250000,Eighth
4170206,4174814,43,58,131,0.250000,Dotted Eighth
4173790,4177886,41,70,131,0.375000,Eighth
4177886,4183518,41,71,131,0.500000,Dotted Eighth
4177886,4185566,41,66,131,0.500000,Quarter
4177886,4185566,42,63,131,0.500000,Quarter
4185566,4191198,43,58,131,0.750000,Dotted Eighth
4193246,4198878,43,46,132,0.000000,Dotted Eighth
4193246,4201438,41,70,132,0.000000,Quarter
4193246,4209630,41,65,132,0.000000,Half
4193246,4209630,42,61,132,0.000000,Half
4201438,4205534,41,69,132,0.250000,Eighth
4201438,4207070,43,58,132,0.250000,Dotted Eighth
4205534,4209630,41,70,132,0.375000,Eighth
4209630,4215262,41,72,132,0.500000,Dotted Eighth
4209630,4217822,41,66,132,0.500000,Quarter
4209630,4217822,42,63,132,0.500000,Quarter
4218334,4223454,43,58,132,0.750000,Dotted Eighth
4226526,4230622,43,46,133,0.000000,Dotted Eighth
4226526,4233182,41,70,133,0.000000,Quarter
4226526,4240862,41,65,133,0.000000,Half
4226526,4240862,42,61,133,0.000000,Half
4233694,4236766,41,69,133,0.250000,Eighth
4233694,4238302,43,58,133,0.250000,Dotted Eighth
4236766,4240862,41,70,133,0.375000,Eighth
4240862,4244958,41,66,133,0.500000,Dotted Eighth
4240862,4244958,41,71,133,0.500000,Dotted Eighth
4240862,4244958,42,54,133,0.500000,Dotted Eighth
4240862,4244958,43,51,133,0.500000,Dotted Eighth
4247006,4252126,41,63,133,0.750000,Dotted Eighth
4247006,4252126,41,71,133,0.750000,Dotted Eighth
4247006,4252126,42,54,133,0.750000,Dotted Eighth
4247006,4252126,43,51,133,0.750000,Dotted Eighth
4254686,4260318,41,61,134,0.000000,Quarter
4254686,4260318,41,70,134,0.000000,Quarter
4254686,4260318,42,53,134,0.000000,Dotted Eighth
4254686,4260318,43,53,134,0.000000,Dotted Eighth
4260318,4264926,41,60,134,0.250000,Dotted Eighth
4260318,4264926,41,69,134,0.250000,Dotted Eighth
4260318,4264926,42,65,134,0.250000,Dotted Eighth
4260318,4264926,43,53,134,0.250000,Dotted Eighth
4267998,4273118,41,61,134,0.500000,Dotted Eighth
4267998,4273118,41,70,134,0.500000,Dotted Eighth
4267998,4273118,42,65,134,0.500000,Dotted Eighth
4267998,4273118,43,46,134,0.500000,Dotted Eighth
4283870,4285406,41,73,135,0.000000,Sixteenth
4283870,4289502,43,46,135,0.000000,Dotted Eighth
4283870,4299742,41,65,135,0.000000,Half
4283870,4299742,42,61,135,0.000000,Half
4285406,4287454,41,75,135,0.062500,Sixteenth
4287454,4289502,41,73,135,0.125000,Sixteenth
4289502,4291550,41,75,135,0.187500,Sixteenth
4291550,4294110,41,73,135,0.250000,Triplet
4291550,4297694,43,56,135,0.250000,Dotted Eighth
4294110,4297182,41,72,135,0.333333,Triplet
4297182,4299742,41,73,135,0.416667,Triplet
4299742,4303838,41,75,135,0.500000,Dotted Eighth
4299742,4304862,41,66,135,0.500000,Quarter
4299742,4304862,42,60,135,0.500000,Quarter
4304862,4311006,41,87,135,0.750000,Dotted Eighth
4304862,4311006,43,56,135,0.750000,Dotted Eighth
4304862,4313054,41,75,135,0.750000,Quarter
4304862,4313054,42,66,135,0.750000,Quarter
4313054,4316126,41,73,136,0.000000,Triplet
4313054,4319198,43,44,136,0.000000,Dotted Eighth
4313054,4329438,41,65,136,0.000000,Half
4313054,4329438,42,61,136,0.000000,Half
4316126,4318686,41,75,136,0.083333,Triplet
4318686,4321758,41,73,136,0.166667,Triplet
4321758,4327390,41,80,136,0.250000,Dotted Eighth
4321758,4327390,43,56,136,0.250000,Dotted Eighth
4329950,4336094,41,78,136,0.500000,Dotted Eighth
4329950,4338142,41,72,136,0.500000,Quarter
4329950,4338142,42,63,136,0.500000,Quarter
4338142,4344286,41,90,136,0.750000,Dotted Eighth
4338142,4344286,43,56,136,0.750000,Dotted Eighth
4338142,4346334,41,75,136,0.750000,Quarter
4338142,4346334,42,72,136,0.750000,Quarter
4346334,4348894,41,73,137,0.000000,Triplet
4346334,4351966,43,44,137,0.000000,Dotted Eighth
4346334,4361182,41,65,137,0.000000,Half
4346334,4361182,42,61,137,0.000000,Half
4348894,4351454,41,75,137,0.083333,Triplet
4351454,4354014,41,73,137,0.166667,Triplet
4354014,4358110,41,72,137,0.250000,Eighth
4354014,4359646,43,56,137,0.250000,Dotted Eighth
4358110,4361182,41,73,137,0.375000,Eighth
4361182,4366814,41,75,137,0.500000,Dotted Eighth
4361182,4368862,41,66,137,0.500000,Quarter
4361182,4368862,42,60,137,0.500000,Quarter
4369374,4375006,41,87,137,0.750000,Dotted Eighth
4369374,4375006,43,56,137,0.750000,Dotted Eighth
4369374,4377054,41,75,137,0.750000,Quarter
4369374,4377054,42,66,137,0.750000,Quarter
4377566,4380126,41,73,138,0.000000,Triplet
4377566,4383198,43,44,138,0.000000,Dotted Eighth
4377566,4391902,41,65,138,0.000000,Half
4377566,4391902,42,61,138,0.000000,Half
4380126,4382686,41,75,138,0.083333,Triplet
4382686,4385246,41,73,138,0.166667,Triplet
4385246,4391390,41,80,138,0.250000,Dotted Eighth
4385246,4391390,43,56,138,0.250000,Dotted Eighth
4391902,4397534,41,78,138,0.500000,Dotted Eighth
4391902,4399582,41,72,138,0.500000,Quarter
4391902,4399582,42,63,138,0.500000,Quarter
4399582,4405726,41,90,138,0.750000,Dotted Eighth
4399582,4405726,43,44,138,0.750000,Dotted Eighth
4399582,4407774,41,75,138,0.750000,Quarter
4399582,4407774,42,72,138,0.750000,Quarter
4407774,4410846,41,70,139,0.000000,Triplet
4407774,4413918,43,46,139,0.000000,Dotted Eighth
4407774,4424158,41,65,139,0.000000,Half
4407774,4424158,42,61,139,0.000000,Half
4410846,4413406,41,72,139,0.083333,Triplet
4413406,4415966,41,70,139,0.166667,Triplet
4415966,4420062,41,69,139,0.250000,Eighth
4415966,4422110,43,58,139,0.250000,Dotted Eighth
4420062,4424670,41,70,139,0.375000,Eighth
4424670,4429790,41,71,139,0.500000,Dotted Eighth
4424670,4431838,41,66,139,0.500000,Quarter
4424670,4431838,42,63,139,0.500000,Quarter
4432350,4437982,43,58,139,0.750000,Dotted Eighth
4440542,4443102,41,70,140,0.000000,Triplet
4440542,4446686,43,46,140,0.000000,Dotted Eighth
4440542,4456414,41,65,140,0.000000,Half
4440542,4456414,42,61,140,0.000000,Half
4443102,4446174,41,72,140,0.083333,Triplet
4446174,4448734,41,70,140,0.166667,Triplet
4448734,4452830,41,69,140,0.250000,Eighth
4448734,4454878,43,58,140,0.250000,Dotted Eighth
4452830,4456414,41,70,140,0.375000,Eighth
4456414,4461534,41,72,140,0.500000,Dotted Eighth
4456414,4463582,41,66,140,0.500000,Quarter
4456414,4463582,42,63,140,0.500000,Quarter
4463582,4469726,43,58,140,0.750000,Dotted Eighth
4471774,4474846,41,70,141,0.000000,Triplet
4471774,4477406,43,46,141,0.000000,Dotted Eighth
4471774,4487134,41,65,141,0.000000,Half
4471774,4487134,42,61,141,0.000000,Half
4474846,4476894,41,72,141,0.083333,Triplet
4476894,4479966,41,70,141,0.166667,Triplet
4479966,4484062,41,69,141,0.250000,Eighth
4479966,4485086,43,58,141,0.250000,Dotted Eighth
4484062,4487646,41,70,141,0.375000,Eighth
4487646,4493278,41,66,141,0.500000,Dotted Eighth
4487646,4493278,41,71,141,0.500000,Dotted Eighth
4487646,4493278,42,54,141,0.500000,Dotted Eighth
4487646,4493278,43,51,141,0.500000,Dotted Eighth
4495326,4499934,41,63,141,0.750000,Dotted Eighth
4495326,4499934,41,71,141,0.750000,Dotted Eighth
4495326,4499934,42,54,141,0.750000,Dotted Eighth
4495326,4499934,43,51,141,0.750000,Dotted Eighth
4501982,4508638,42,53,142,0.000000,Dotted Eighth
4501982,4508638,43,53,142,0.000000,Dotted Eighth
4501982,4510686,41,61,142,0.000000,Quarter
4501982,4510686,41,70,142,0.000000,Quarter
4510686,4515806,41,60,142,0.250000,Dotted Eighth
4510686,4515806,41,69,142,0.250000,Dotted Eighth
4510686,4515806,42,65,142,0.250000,Dotted Eighth
4510686,4515806,43,53,142,0.250000,Dotted Eighth
4518366,4524510,41,61,142,0.500000,Dotted Eighth
4518366,4524510,41,70,142,0.500000,Dotted Eighth
4518366,4524510,42,65,142,0.500000,Dotted Eighth
4518366,4524510,43,46,142,0.500000,Dotted Eighth
4535774,4541918,43,58,143,0.000000,Dotted Eighth
4535774,4543454,42,53,143,0.000000,Quarter
4535774,4558302,41,61,143,0.000000,Dotted Half
4543454,4547550,42,51,143,0.250000,Eighth
4543454,4549086,43,46,143,0.250000,Dotted Eighth
4547550,4551134,42,53,143,0.375000,Eighth
4551134,4557278,42,54,143,0.500000,Dotted Eighth
4558302,4561374,41,63,143,0.750000,Eighth
4558302,4563422,43,39,143,0.750000,Dotted Eighth
4561886,4565470,41,61,143,0.875000,Eighth
4565470,4570078,43,44,144,0.000000,Dotted Eighth
4565470,4571614,42,51,144,0.000000,Quarter
4565470,4585950,41,60,144,0.000000,Dotted Half
4572126,4575710,42,49,144,0.250000,Eighth
4572126,4577246,43,56,144,0.250000,Dotted Eighth
4575710,4579294,42,51,144,0.375000,Eighth
4579294,4584414,42,53,144,0.500000,Dotted Eighth
4585950,4590046,41,61,144,0.750000,Eighth
4585950,4590558,43,49,144,0.750000,Dotted Eighth
4590046,4592606,41,60,144,0.875000,Eighth
4592606,4598238,43,54,145,0.000000,Dotted Eighth
4592606,4600286,42,49,145,0.000000,Quarter
4592606,4618206,41,58,145,0.000000,Dotted Half
4600798,4605406,42,48,145,0.250000,Eighth
4600798,4607454,43,42,145,0.250000,Dotted Eighth
4605406,4609502,42,49,145,0.375000,Eighth
4609502,4616158,42,51,145,0.500000,Dotted Eighth
4609502,4616158,43,42,145,0.500000,Dotted Eighth
4618718,4624350,42,51,145,0.750000,Dotted Eighth
4618718,4624350,43,42,145,0.750000,Dotted Eighth
4618718,4626398,41,60,145,0.750000,Quarter
4626910,4635614,41,57,146,0.000000,Quarter
4626910,4635614,42,53,146,0.000000,Quarter
4626910,4635614,43,41,146,0.000000,Quarter
4662238,4668894,43,42,147,0.000000,Dotted Eighth
4662238,4671454,42,49,147,0.000000,Quarter
4662238,4690910,41,58,147,0.000000,Dotted Half
4671454,4676062,42,48,147,0.250000,Eighth
4671454,4678622,43,42,147,0.250000,Dotted Eighth
4676062,4681182,42,49,147,0.375000,Eighth
4681182,4688350,42,51,147,0.500000,Dotted Eighth
4681182,4688350,43,42,147,0.500000,Dotted Eighth
4691422,4699102,42,51,147,0.750000,Dotted Eighth
4691422,4699102,43,42,147,0.750000,Dotted Eighth
4691422,4702174,41,60,147,0.750000,Quarter
4702174,4712926,41,57,148,0.000000,Quarter
4702174,4712926,42,53,148,0.000000,Quarter
4702174,4712926,43,41,148,0.000000,Quarter
4745694,4752862,42,54,149,0.000000,Dotted Eighth
4745694,4755934,41,73,149,0.000000,Quarter
4745694,4760542,41,82,149,0.000000,Dotted Half
4756446,4759006,41,72,149,0.250000,Eighth
4756446,4759006,42,66,149,0.250000,Dotted Eighth
4761054,4770782,41,75,149,0.750000,Dotted Eighth
4761054,4770782,42,66,149,0.750000,Dotted Eighth
4761054,4774366,41,84,149,0.750000,Quarter
4774366,4788702,41,69,150,0.000000,Quarter
4774366,4788702,41,77,150,0.000000,Quarter
4774366,4788702,41,81,150,0.000000,Quarter
4774366,4788702,42,65,150,0.000000,Quarter
4830174,4836318,43,42,151,0.000000,Dotted Eighth
4830174,4838878,41,73,151,0.000000,Quarter
4830174,4853726,41,70,151,0.000000,Half
4830174,4853726,42,58,151,0.000000,Half
4845534,4849630,41,72,151,0.250000,Eighth
4845534,4851166,43,54,151,0.250000,Dotted Eighth
4849630,4854238,41,73,151,0.375000,Eighth
4854238,4860382,41,70,151,0.500000,Dotted Eighth
4854238,4860382,41,75,151,0.500000,Dotted Eighth
4854238,4860382,42,58,151,0.500000,Dotted Eighth
4854238,4860382,43,42,151,0.500000,Dotted Eighth
4862942,4869086,41,60,151,0.750000,Dotted Eighth
4862942,4869086,41,65,151,0.750000,Dotted Eighth
4862942,4869086,41,77,151,0.750000,Dotted Eighth
4862942,4869086,42,57,151,0.750000,Dotted Eighth
4862942,4869086,43,41,151,0.750000,Dotted Eighth
4872158,4881886,41,58,152,0.000000,Quarter
4872158,4881886,41,65,152,0.000000,Quarter
4872158,4881886,41,70,152,0.000000,Quarter
4872158,4881886,42,58,152,0.000000,Quarter
4872158,4881886,43,46,152,0.000000,Quarter
5188574,5190622,41,70,155,0.125000,Sixteenth
